input_V,input_E,elapsed_time,cpu_time,memory_usage,output_V,output_E,root_node
495,25740,221.0550308227539,221.0499999999911,0,495,494,437
495,25740,221.1747169494629,221.1770000000115,0,495,494,70
668,46901,431.84590339660645,431.8269999999984,0,668,667,667
668,46901,546.7679500579834,542.7660000000287,0,668,667,394
668,46901,473.9091396331787,473.90100000006896,0,668,667,636
668,46901,547.1956729888916,547.1779999999171,0,668,667,321
668,46901,445.44124603271484,446.33699999997134,0,668,667,464
668,46901,530.2572250366211,530.1050000000487,0,668,667,360
668,46901,453.6128044128418,453.5919999999578,0,668,667,389
668,46901,534.475564956665,534.4329999999218,0,668,667,362
668,46901,460.7260227203369,460.7019999999693,0,668,667,665
668,46901,524.2977142333984,524.2500000000518,0,668,667,653
902,85548,967.9107666015625,967.8269999999429,-942080,902,901,492
902,85548,992.300271987915,992.2840000000406,0,902,901,42
902,85548,974.1077423095703,974.0600000000086,0,902,901,614
902,85548,898.0600833892822,898.0109999999968,0,902,901,712
902,85548,978.8839817047119,980.0390000000334,0,902,901,394
902,85548,1013.2713317871094,1013.2579999999507,0,902,901,366
902,85548,975.2464294433594,975.1899999999978,0,902,901,239
902,85548,875.2501010894775,875.1819999999952,0,902,901,761
902,85548,971.4477062225342,971.3369999999486,0,902,901,228
902,85548,986.722469329834,986.6929999999456,0,902,901,758
1218,156032,1995.5573081970215,1995.4720000000634,0,1218,1217,455
1218,156032,1797.008752822876,1795.8469999999807,0,1218,1217,1077
1218,156032,2012.054204940796,2005.3520000000162,0,1218,1217,394
1218,156032,2153.085708618164,2152.117999999973,0,1218,1217,1030
1218,156032,1871.3552951812744,1870.3290000000834,0,1218,1217,1034
1218,156032,2203.1898498535156,2202.3100000000113,0,1218,1217,783
1218,156032,2104.800224304199,2103.5329999999703,0,1218,1217,186
1218,156032,1797.0662117004395,1796.269000000052,0,1218,1217,844
1218,156032,1873.5096454620361,1861.6100000000415,0,1218,1217,343
1218,156032,2216.8166637420654,2214.874000000009,0,1218,1217,428
1645,284672,3652.907371520996,3652.182000000039,-32927744,1645,1644,1613
1645,284672,3601.243257522583,3597.4820000000136,0,1645,1644,545
1645,284672,3644.414186477661,3646.461000000045,0,1645,1644,658
1645,284672,3600.2416610717773,3600.136999999904,0,1645,1644,576
1645,284672,3598.2532501220703,3598.145000000045,0,1645,1644,468
1645,284672,3633.0435276031494,3636.637999999948,-1032192,1645,1644,836
1645,284672,3612.8556728363037,3612.6990000000205,0,1645,1644,454
1645,284672,3824.7909545898438,3824.673999999959,-1032192,1645,1644,960
1645,284672,3572.6876258850098,3576.8170000000055,0,1645,1644,736
1645,284672,3602.257013320923,3602.1030000000565,0,1645,1644,861
2222,519480,7371.019601821899,7364.880000000085,-46141440,2222,2221,2107
2222,519480,7540.8899784088135,7556.580999999937,-4145152,2222,2221,208
2222,519480,7649.213075637817,7646.826000000033,-3145728,2222,2221,762
2222,519480,6765.270233154297,6770.9180000000515,-3112960,2222,2221,512
2222,519480,6746.940135955811,6746.008999999958,-1048576,2222,2221,1622
2222,519480,6954.296350479126,6953.158999999914,-2097152,2222,2221,1279
2222,519480,6425.833463668823,6423.823999999968,0,2222,2221,446
2222,519480,6663.903474807739,6666.838999999982,0,2222,2221,735
2222,519480,6547.737121582031,6546.768000000043,0,2222,2221,1010
2222,519480,6523.958444595337,6534.840999999915,0,2222,2221,533
3000,947053,14142.183065414429,14167.239999999993,-55193600,3000,2999,701
3000,947053,13831.990242004395,13832.207999999922,-4145152,3000,2999,2915
3000,947053,13459.660530090332,13459.454999999934,0,3000,2999,2925
3000,947053,13004.333972930908,13007.684000000041,0,3000,2999,1204
3000,947053,12680.91344833374,12685.961000000021,-10305536,3000,2999,2571
3000,947053,12811.96403503418,12811.082000000057,0,3000,2999,2220
3000,947053,12582.278490066528,12578.599999999937,0,3000,2999,1980
3000,947053,13203.315258026123,13194.243000000028,0,3000,2999,916
3000,947053,13850.456237792969,13863.890000000083,0,3000,2999,1072
3000,947053,13672.502279281616,13665.195999999924,0,3000,2999,519
10,12,0.4355907440185547,0.43299999992996163,0,10,9,8
10,12,0.1761913299560547,0.17600000001039007,0,10,9,7
10,12,0.16808509826660156,0.16800000003058813,0,10,9,0
10,12,0.16736984252929688,0.16699999991942605,0,10,9,1
10,12,0.16427040100097656,0.16400000004068715,0,10,9,6
10,12,0.16450881958007812,0.16400000004068715,0,10,9,6
10,12,0.1628398895263672,0.16299999992952507,0,10,9,2
10,12,0.16164779663085938,0.16100000016194826,0,10,9,2
10,12,0.16164779663085938,0.1609999999345746,0,10,9,3
10,12,0.1614093780517578,0.16100000016194826,0,10,9,2
13,21,0.4744529724121094,0.03100000003541936,0,13,12,9
13,21,0.20766258239746094,0.0,0,13,12,6
13,21,0.24652481079101562,0.0,0,13,12,2
13,21,0.3056526184082031,0.0,0,13,12,7
13,21,0.2818107604980469,0.0,0,13,12,12
13,21,0.2181529998779297,0.0,0,13,12,9
13,21,0.30159950256347656,0.0,0,13,12,12
13,21,0.213623046875,0.0,0,13,12,3
13,21,0.2040863037109375,0.0,0,13,12,5
13,21,0.20003318786621094,0.0,0,13,12,7
18,40,0.30541419982910156,0.0,0,18,17,14
18,40,0.27251243591308594,0.0,0,18,17,14
18,40,0.2951622009277344,0.1459999998587591,0,18,17,15
18,40,0.4029273986816406,0.35000000002582965,0,18,17,12
18,40,0.26035308837890625,0.26000000002568413,0,18,17,2
18,40,0.3509521484375,0.35200000002078013,0,18,17,13
18,40,0.3185272216796875,0.3189999999904103,0,18,17,17
18,40,0.39839744567871094,0.3990000000158034,0,18,17,9
18,40,0.32448768615722656,0.32499999997526174,0,18,17,4
18,40,0.29754638671875,0.2969999998185813,0,18,17,4
24,73,0.4444122314453125,0.44299999990471406,0,24,23,21
24,73,0.38242340087890625,0.3830000000561995,0,24,23,22
24,73,0.4668235778808594,0.4669999998441199,0,24,23,17
24,73,0.3795623779296875,0.37999999995008693,0,24,23,23
24,73,0.5419254302978516,0.5419999999958236,0,24,23,2
24,73,0.6427764892578125,0.643999999965672,0,24,23,5
24,73,0.40078163146972656,0.40100000001075387,0,24,23,9
24,73,0.3864765167236328,0.38700000004610047,0,24,23,15
24,73,0.4100799560546875,0.4109999999855063,0,24,23,0
24,73,0.4477500915527344,0.4480000000057771,0,24,23,10
33,139,1.4259815216064453,1.426000000037675,0,33,32,30
33,139,0.8537769317626953,0.8550000000013824,0,33,32,26
33,139,1.9235610961914062,1.8589999999676365,0,33,32,32
33,139,1.7323493957519531,1.7340000001695444,0,33,32,22
33,139,1.3947486877441406,1.3950000000022555,0,33,32,23
33,139,1.2466907501220703,1.2479999998049607,0,33,32,4
33,139,1.2826919555664062,1.2830000000576547,0,33,32,17
33,139,1.6977787017822266,1.6989999999168504,0,33,32,5
33,139,1.4376640319824219,1.4380000000073778,0,33,32,31
33,139,0.6914138793945312,0.6919999998444837,0,33,32,29
44,249,1.2161731719970703,0.19100000008620555,0,44,43,38
44,249,1.146078109741211,1.0549999999511783,0,44,43,42
44,249,1.2946128845214844,0.0,0,44,43,20
44,249,1.7006397247314453,0.0,0,44,43,37
44,249,2.442598342895508,1.6640000001189037,0,44,43,37
44,249,1.1682510375976562,1.1630000001332519,0,44,43,14
44,249,1.088857650756836,1.0839999999916472,0,44,43,39
44,249,1.1425018310546875,1.1429999999563734,0,44,43,27
44,249,1.1281967163085938,1.1280000001079316,0,44,43,39
44,249,1.132965087890625,1.132999999981621,0,44,43,1
60,466,2.3903846740722656,2.3900000001049193,0,60,59,47
60,466,2.372264862060547,2.3730000000341533,0,60,59,8
60,466,2.1932125091552734,2.1939999999176507,0,60,59,38
60,466,2.101421356201172,2.1010000000387663,0,60,59,21
60,466,2.120494842529297,2.120999999988271,0,60,59,29
60,466,2.7816295623779297,2.782000000024709,0,60,59,43
60,466,2.1085739135742188,2.1090000000185682,0,60,59,31
60,466,2.573728561401367,2.5740000000951113,0,60,59,5
60,466,2.6090145111083984,2.6109999998880085,0,60,59,22
60,466,2.191305160522461,2.1919999999227002,0,60,59,44
81,853,5.2776336669921875,5.276999999978216,0,81,80,38
81,853,4.908323287963867,4.90999999988162,0,81,80,4
81,853,4.104137420654297,4.1049999999813735,0,81,80,21
81,853,4.732370376586914,4.732999999987442,0,81,80,2
81,853,3.929615020751953,3.929999999854772,0,81,80,75
81,853,4.846811294555664,4.848000000038155,0,81,80,5
81,853,4.622459411621094,4.623000000037791,0,81,80,38
81,853,5.713939666748047,5.714000000125452,0,81,80,36
81,853,4.591226577758789,4.592000000002372,0,81,80,66
81,853,4.17327880859375,4.174000000148226,0,81,80,54
110,1578,11.014938354492188,11.196000000154527,0,110,109,6
110,1578,12.778997421264648,12.780000000020664,0,110,109,27
110,1578,8.530855178833008,8.531999999831896,0,110,109,20
110,1578,9.726285934448242,9.727999999995518,0,110,109,14
110,1578,10.919809341430664,10.92200000016419,0,110,109,4
110,1578,8.748531341552734,8.74999999996362,0,110,109,46
110,1578,9.85407829284668,9.906000000000859,0,110,109,104
110,1578,8.600234985351562,8.600999999998749,0,110,109,46
110,1578,8.9263916015625,4.945000000134314,0,110,109,21
110,1578,8.602380752563477,8.600999999998749,0,110,109,41
149,2902,18.274545669555664,18.27299999990828,0,149,148,18
149,2902,17.707109451293945,17.708000000084212,0,149,148,23
149,2902,18.172740936279297,18.174000000044543,0,149,148,53
149,2902,17.31586456298828,17.342999999982567,0,149,148,76
149,2902,17.091989517211914,17.090000000052896,0,149,148,122
149,2902,18.367767333984375,18.368999999893276,-1048576,149,148,1
149,2902,18.030405044555664,18.030000000180735,-2080768,149,148,44
149,2902,17.717599868774414,17.720000000053915,0,149,148,56
149,2902,18.123149871826172,18.12500000005457,-1032192,149,148,0
149,2902,22.77660369873047,18.78500000020722,-1032192,149,148,40
201,5289,34.91401672363281,34.90800000008676,-3112960,201,200,29
201,5289,34.29913520812988,34.300000000030195,-1048576,201,200,67
201,5289,33.890485763549805,33.89199999992343,-1032192,201,200,141
201,5289,35.27379035949707,35.27499999995598,0,201,200,73
201,5289,35.04443168640137,35.045999999965716,0,201,200,183
201,5289,34.7139835357666,34.7150000000056,0,201,200,88
201,5289,35.29214859008789,35.286000000041895,0,201,200,180
201,5289,34.88755226135254,34.88900000002104,0,201,200,18
201,5289,40.37666320800781,40.37900000002992,0,201,200,154
201,5289,34.92856025695801,34.801999999899635,0,201,200,163
271,9628,74.0211009979248,74.01900000013484,0,271,270,250
271,9628,69.244384765625,69.36099999984435,0,271,270,15
271,9628,68.82262229919434,68.82299999983843,0,271,270,59
271,9628,69.7784423828125,69.77999999980966,0,271,270,241
271,9628,68.12620162963867,68.12799999988783,0,271,270,39
271,9628,93.2157039642334,93.21700000009514,0,271,270,150
271,9628,69.6249008178711,69.62700000008226,0,271,270,136
271,9628,73.4872817993164,73.48900000010872,0,271,270,98
271,9628,70.39904594421387,70.40099999994709,0,271,270,200
271,9628,68.55010986328125,68.54200000020683,0,271,270,246
366,17578,136.08431816101074,136.07200000001285,0,366,365,210
366,17578,137.26425170898438,137.2590000000855,0,366,365,271
366,17578,133.94594192504883,133.94100000004983,0,366,365,84
366,17578,142.27652549743652,142.278000000033,0,366,365,195
366,17578,139.8477554321289,139.850000000024,0,366,365,18
366,17578,138.4868621826172,138.4729999999763,0,366,365,137
366,17578,151.78298950195312,151.76999999994223,0,366,365,220
366,17578,136.76166534423828,136.7560000001049,0,366,365,336
366,17578,136.59930229187012,136.58399999985704,0,366,365,78
366,17578,137.88795471191406,137.88899999985915,0,366,365,184
495,32175,276.2150764465332,276.1800000000676,0,495,494,214
495,32175,284.67249870300293,284.65699999992466,0,495,494,444
495,32175,277.4486541748047,277.44400000005953,0,495,494,332
495,32175,280.947208404541,280.92500000002474,0,495,494,367
495,32175,278.90586853027344,278.8980000000265,0,495,494,177
495,32175,313.45605850219727,313.457999999855,0,495,494,311
495,32175,281.55016899108887,281.537999999955,0,495,494,463
495,32175,302.933931350708,299.7889999999188,0,495,494,187
495,32175,287.9984378814697,287.1430000000146,0,495,494,50
495,32175,289.5779609680176,289.57199999990735,0,495,494,433
668,58626,550.1501560211182,552.0699999999579,0,668,667,466
668,58626,645.7552909851074,645.7429999998112,-1003520,668,667,349
668,58626,589.8785591125488,589.8589999999331,0,668,667,338
668,58626,634.3331336975098,634.3269999999848,-1032192,668,667,275
668,58626,631.5054893493652,631.4579999998386,0,668,667,31
668,58626,566.6658878326416,566.6449999998804,0,668,667,314
668,58626,658.0579280853271,656.0660000000098,0,668,667,122
668,58626,632.0524215698242,630.0260000000435,0,668,667,28
668,58626,585.972785949707,585.9490000000278,0,668,667,453
668,58626,724.3971824645996,718.1409999998323,0,668,667,452
902,106934,1193.4459209442139,1193.422000000055,-1019904,902,901,696
902,106934,1088.2554054260254,1086.657999999943,0,902,901,399
902,106934,1185.899257659912,1184.44599999998,0,902,901,791
902,106934,1177.2816181182861,1177.2640000001502,0,902,901,170
902,106934,1201.7123699188232,1201.6550000000734,0,902,901,501
902,106934,1160.954236984253,1160.9329999998863,0,902,901,827
902,106934,1208.118200302124,1208.0150000001595,0,902,901,810
902,106934,1233.0706119537354,1233.021000000008,0,902,901,491
902,106934,1216.0115242004395,1218.6809999998331,0,902,901,371
902,106934,1093.7912464141846,1093.7289999999393,0,902,901,674
1218,195040,2308.93874168396,2307.4159999998756,524288,1218,1217,443
1218,195040,2287.4984741210938,2287.414000000126,0,1218,1217,616
1218,195040,2332.6478004455566,2330.691999999999,0,1218,1217,879
1218,195040,2400.5610942840576,2395.1250000000073,0,1218,1217,513
1218,195040,2270.0514793395996,2269.890999999916,0,1218,1217,71
1218,195040,2288.501262664795,2288.32199999988,0,1218,1217,1050
1218,195040,2290.9224033355713,2290.813000000071,0,1218,1217,243
1218,195040,2193.0794715881348,2192.9599999998572,0,1218,1217,266
1218,195040,2188.5476112365723,2193.414999999959,0,1218,1217,698
1218,195040,2201.5838623046875,2201.4560000000074,0,1218,1217,1030
1645,355839,4748.979806900024,4748.342000000093,-35094528,1645,1644,603
1645,355839,4638.2081508636475,4611.218000000008,-1032192,1645,1644,966
1645,355839,4288.125991821289,4277.261999999837,0,1645,1644,308
1645,355839,4993.458986282349,4994.1519999999855,-2064384,1645,1644,228
1645,355839,4268.133878707886,4264.197999999851,0,1645,1644,1280
1645,355839,4224.149942398071,4223.263000000088,-974848,1645,1644,960
1645,355839,4385.012149810791,4384.047999999893,0,1645,1644,26
1645,355839,4220.593214035034,4217.998999999963,0,1645,1644,1193
1645,355839,4340.661525726318,4333.7810000000445,0,1645,1644,599
1645,355839,4242.582559585571,4241.436999999905,0,1645,1644,694
2222,649350,8389.655828475952,8394.18599999999,-49623040,2222,2221,1041
2222,649350,8241.800546646118,8241.391000000021,-5242880,2222,2221,822
2222,649350,8623.929023742676,8643.28599999999,-6275072,2222,2221,799
2222,649350,8410.097122192383,8409.43900000002,-2072576,2222,2221,94
2222,649350,8525.715589523315,8525.16999999989,-1048576,2222,2221,1812
2222,649350,8536.431074142456,8542.948999999908,-2011136,2222,2221,1147
2222,649350,8560.391426086426,8559.98999999997,0,2222,2221,1662
2222,649350,8537.616729736328,8554.270000000088,0,2222,2221,550
2222,649350,8632.368564605713,8631.182999999965,0,2222,2221,1049
2222,649350,8399.739265441895,8397.95099999992,0,2222,2221,589
3000,1183816,16788.443326950073,16797.20499999985,-44093440,3000,2999,1731
3000,1183816,16546.56457901001,16555.488999999852,-6283264,3000,2999,1285
3000,1183816,17108.40630531311,17121.909999999843,-2064384,3000,2999,224
3000,1183816,17001.816749572754,17016.935999999987,0,3000,2999,1896
3000,1183816,17187.296867370605,17189.239000000045,0,3000,2999,383
3000,1183816,17189.33367729187,17187.909999999873,0,3000,2999,196
3000,1183816,16494.17281150818,16490.224000000126,0,3000,2999,2675
3000,1183816,16528.895139694214,16537.9989999999,0,3000,2999,807
3000,1183816,17680.336475372314,17672.233999999888,0,3000,2999,2603
3000,1183816,16726.046562194824,16691.610999999968,0,3000,2999,1037
10,14,1.5900135040283203,1.7179999999825668,0,10,8,0
10,14,0.2579689025878906,0.25699999991957156,0,10,8,0
10,14,0.1742839813232422,0.17400000001543958,0,10,8,4
10,14,0.16999244689941406,0.1700000000255386,0,10,8,4
10,14,0.1678466796875,0.16700000014679972,0,10,8,9
10,14,0.16689300537109375,0.16699999991942605,0,10,8,7
10,14,0.16546249389648438,0.16500000015184924,0,10,8,4
10,14,0.16498565673828125,0.16500000015184924,0,10,8,8
10,14,0.16498565673828125,0.16600000003563764,0,10,8,1
10,14,0.16617774963378906,0.16600000003563764,0,10,8,8
13,25,0.5633831024169922,0.6929999999556458,0,13,11,3
13,25,0.21910667419433594,0.21900000001551234,0,13,11,8
13,25,0.2148151397705078,0.21500000002561137,0,13,11,3
13,25,0.2491474151611328,0.24899999993976962,0,13,11,0
13,25,0.20956993103027344,0.210000000151922,0,13,11,8
13,25,0.25844573974609375,0.2590000001418957,0,13,11,0
13,25,0.2002716064453125,0.20100000006095797,0,13,11,2
13,25,0.20003318786621094,0.1999999999497959,0,13,11,10
13,25,0.1995563507080078,0.1989999998386338,0,13,11,10
13,25,0.19931793212890625,0.1999999999497959,0,13,11,9
18,48,0.453948974609375,0.39000000015221303,0,18,17,16
18,48,0.2994537353515625,0.3000000001520675,0,18,17,1
18,48,0.28586387634277344,0.28599999996004044,0,18,17,13
18,48,0.2834796905517578,0.28399999996508996,0,18,17,16
18,48,0.2815723419189453,0.28199999997013947,0,18,17,4
18,48,0.2796649932861328,0.2790000000914006,0,18,17,8
18,48,0.2803802490234375,0.28100000008635106,0,18,17,17
18,48,0.278472900390625,0.2790000000914006,0,18,17,0
18,48,0.2980232238769531,0.29799999992974335,0,18,17,11
18,48,0.2944469451904297,0.2949999998236308,0,18,17,16
24,87,0.4825592041015625,0.48200000014730904,0,24,23,9
24,87,0.5688667297363281,0.569000000041342,0,24,23,9
24,87,0.4417896270751953,0.44200000002092565,0,24,23,17
24,87,0.4239082336425781,0.4240000000663713,0,24,23,18
24,87,0.4558563232421875,0.4560000002129527,0,24,23,21
24,87,1.0385513305664062,1.0399999998753628,0,24,23,15
24,87,0.9961128234863281,0.9969999998702406,0,24,23,17
24,87,1.3742446899414062,1.2160000001131266,0,24,23,1
24,87,1.1785030364990234,1.178999999865482,0,24,23,5
24,87,0.93841552734375,0.9390000000166765,0,24,23,0
33,167,1.804351806640625,1.8039999999928114,0,33,32,28
33,167,1.6322135925292969,1.6329999998561107,0,33,32,2
33,167,1.5704631805419922,1.5710000000126456,0,33,32,12
33,167,1.5919208526611328,1.5920000000733125,0,33,32,15
33,167,1.5285015106201172,1.5289999998913117,0,33,32,5
33,167,1.5366077423095703,1.5370000000984874,0,33,32,29
33,167,1.7087459564208984,1.7100000000027649,0,33,32,16
33,167,1.7986297607421875,1.8000000000029104,0,33,32,9
33,167,1.7330646514892578,1.7330000000583823,0,33,32,7
33,167,1.5842914581298828,1.5850000002046727,0,33,32,31
44,299,3.081083297729492,3.080999999838241,0,44,43,22
44,299,2.8171539306640625,2.8170000000500295,0,44,43,3
44,299,2.5191307067871094,2.5189999998929125,0,44,43,32
44,299,3.5338401794433594,3.5359999999400316,0,44,43,11
44,299,3.4215450286865234,3.4229999998842686,0,44,43,37
44,299,3.276824951171875,3.276000000141721,0,44,43,37
44,299,1.3751983642578125,1.374999999825377,0,44,43,17
44,299,1.3072490692138672,1.307999999880849,0,44,43,26
44,299,1.3647079467773438,1.3649999998506246,0,44,43,9
44,299,1.2984275817871094,1.2990000000172586,0,44,43,18
60,559,3.086566925048828,3.0730000000858126,0,60,59,48
60,559,2.8684139251708984,2.868999999918742,0,60,59,33
60,559,2.508878707885742,2.5090000001455337,0,60,59,45
60,559,2.4576187133789062,2.457999999933236,0,60,59,44
60,559,3.2842159271240234,3.2860000001164735,0,60,59,1
60,559,3.3431053161621094,3.3439999999700376,0,60,59,17
60,559,2.5076866149902344,2.5080000000343716,0,60,59,3
60,559,2.4449825286865234,2.4460000001909066,0,60,59,41
60,559,2.4521350860595703,2.452000000175758,0,60,59,38
60,559,2.427339553833008,2.424999999902866,0,60,59,24
81,1023,5.088567733764648,5.087000000003172,0,81,80,18
81,1023,5.020618438720703,4.953000000114116,0,81,80,58
81,1023,5.676984786987305,1.79800000000796,0,81,80,77
81,1023,5.264043807983398,5.2600000001348235,0,81,80,3
81,1023,4.669666290283203,4.666999999926702,0,81,80,67
81,1023,5.427360534667969,5.419000000074448,0,81,80,2
81,1023,5.223989486694336,5.225000000109503,0,81,80,62
81,1023,5.119800567626953,5.121000000144704,0,81,80,73
81,1023,5.503416061401367,5.5049999998573185,0,81,80,4
81,1023,5.507707595825195,5.507999999963431,0,81,80,78
110,1893,12.320995330810547,12.482999999974709,0,110,109,46
110,1893,13.457059860229492,13.457000000016706,0,110,109,17
110,1893,11.046886444091797,11.0740000000078,0,110,109,26
110,1893,10.727405548095703,10.729000000083033,0,110,109,69
110,1893,10.889768600463867,10.890000000017608,0,110,109,47
110,1893,10.271072387695312,10.273000000097454,0,110,109,56
110,1893,10.144710540771484,10.146000000077038,0,110,109,103
110,1893,10.986089706420898,10.987999999997555,0,110,109,0
110,1893,10.524749755859375,10.526999999910913,0,110,109,4
110,1893,10.729551315307617,10.731999999961772,0,110,109,96
149,3482,22.32670783996582,22.308000000066386,0,149,148,76
149,3482,21.4691162109375,21.470999999792184,0,149,148,75
149,3482,21.95572853088379,21.97200000000521,0,149,148,55
149,3482,25.667428970336914,21.678999999949156,-1019904,149,148,85
149,3482,23.93341064453125,19.936000000143395,-3112960,149,148,124
149,3482,21.959543228149414,21.953000000166867,-2064384,149,148,59
149,3482,20.981788635253906,20.997999999963213,-3096576,149,148,114
149,3482,22.955656051635742,22.95700000013312,-1032192,149,148,146
149,3482,21.78025245666504,21.782000000030166,-3096576,149,148,121
149,3482,21.321773529052734,21.322999999938475,-1032192,149,148,56
201,6347,46.54359817504883,42.530999999826236,-2064384,201,200,124
201,6347,44.240713119506836,44.24199999994016,0,201,200,59
201,6347,49.38864707946777,49.38500000002932,-1032192,201,200,21
201,6347,47.71065711975098,47.775000000001455,0,201,200,95
201,6347,44.08764839172363,44.104000000061205,0,201,200,87
201,6347,41.15867614746094,41.15600000000086,0,201,200,54
201,6347,42.200326919555664,42.19499999999243,0,201,200,150
201,6347,42.999982833862305,43.00199999988763,0,201,200,58
201,6347,42.77944564819336,42.78100000010454,0,201,200,148
201,6347,41.39232635498047,41.3850000002185,0,201,200,49
271,11553,82.95369148254395,82.95300000008865,0,271,270,109
271,11553,80.69396018981934,80.695999999989,0,271,270,178
271,11553,88.84716033935547,88.61499999989064,-2064384,271,270,247
271,11553,90.00349044799805,89.98699999983728,0,271,270,68
271,11553,83.0540657043457,83.05499999983113,0,271,270,0
271,11553,82.50927925109863,82.50999999995656,0,271,270,224
271,11553,81.3751220703125,81.36799999988398,0,271,270,100
271,11553,84.90324020385742,84.90400000005138,0,271,270,238
271,11553,85.0839614868164,85.07900000017798,0,271,270,2
271,11553,84.49840545654297,84.50000000016189,0,271,270,254
366,21093,173.02489280700684,173.01599999996142,0,366,365,78
366,21093,164.67738151550293,164.67899999997826,0,366,365,53
366,21093,168.33901405334473,168.33900000005997,0,366,365,208
366,21093,165.88687896728516,161.89699999995355,0,366,365,222
366,21093,171.36001586914062,171.3520000000699,0,366,365,201
366,21093,176.60880088806152,176.6099999999824,0,366,365,45
366,21093,244.90666389465332,244.44800000014766,-2064384,366,365,361
366,21093,177.88362503051758,173.89300000013463,0,366,365,13
366,21093,176.72228813171387,176.70399999997244,0,366,365,269
366,21093,173.5999584197998,173.60200000007353,0,366,365,211
495,38610,399.4145393371582,397.7700000000368,-1015808,495,494,18
495,38610,336.8196487426758,334.7710000000461,0,495,494,323
495,38610,392.0619487762451,392.0140000000174,-1032192,495,494,208
495,38610,325.1509666442871,325.12100000008104,0,495,494,190
495,38610,402.63891220092773,402.6329999999234,0,495,494,366
495,38610,339.2479419708252,339.24100000012913,0,495,494,419
495,38610,420.9578037261963,420.94600000018545,0,495,494,128
495,38610,362.89501190185547,362.8840000001219,0,495,494,153
495,38610,355.7569980621338,356.28399999995963,-1028096,495,494,255
495,38610,407.0870876312256,402.69000000012056,0,495,494,459
668,70351,755.3489208221436,754.1050000002087,0,668,667,393
668,70351,746.9782829284668,744.2039999998542,0,668,667,260
668,70351,686.8243217468262,685.814000000164,0,668,667,643
668,70351,765.1534080505371,760.8449999997902,0,668,667,589
668,70351,772.9785442352295,772.9600000000119,0,668,667,231
668,70351,886.847972869873,886.8120000001909,0,668,667,362
668,70351,804.3148517608643,804.260000000113,0,668,667,314
668,70351,868.7124252319336,868.6989999998787,0,668,667,422
668,70351,814.5778179168701,812.4770000001718,0,668,667,483
668,70351,671.6187000274658,669.9300000000221,0,668,667,215
902,128321,1506.2360763549805,1506.104999999934,0,902,901,639
902,128321,1333.0278396606445,1332.9870000000028,0,902,901,798
902,128321,1442.741870880127,1438.4609999999611,0,902,901,314
902,128321,1418.7531471252441,1408.4049999999024,0,902,901,73
902,128321,1428.6420345306396,1421.5369999999439,0,902,901,851
902,128321,1505.042314529419,1505.000999999993,0,902,901,158
902,128321,1477.8850078582764,1477.8049999999894,0,902,901,807
902,128321,1408.8225364685059,1408.7770000001,0,902,901,809
902,128321,1431.743860244751,1431.7140000000563,0,902,901,576
902,128321,1448.5063552856445,1447.8149999999914,0,902,901,314
1218,234048,2729.518175125122,2729.3590000001586,0,1218,1217,707
1218,234048,2718.3125019073486,2703.980999999885,0,1218,1217,88
1218,234048,2702.951669692993,2700.595000000021,0,1218,1217,594
1218,234048,2829.3046951293945,2827.3390000001655,0,1218,1217,746
1218,234048,2798.816680908203,2792.071999999962,0,1218,1217,562
1218,234048,2824.6610164642334,2829.275999999936,0,1218,1217,312
1218,234048,2769.3450450897217,2761.6659999998774,0,1218,1217,644
1218,234048,2793.8761711120605,2792.0540000000074,0,1218,1217,201
1218,234048,2879.523754119873,2879.453999999896,0,1218,1217,26
1218,234048,2760.9384059906006,2757.7179999998407,0,1218,1217,788
1645,427007,5211.652755737305,5209.9940000000515,-40304640,1645,1644,806
1645,427007,5187.590599060059,5186.860000000024,0,1645,1644,1391
1645,427007,5412.114381790161,5413.9990000001035,0,1645,1644,414
1645,427007,5268.478155136108,5268.1689999999435,0,1645,1644,666
1645,427007,5430.132627487183,5433.0530000002,0,1645,1644,548
1645,427007,5234.4818115234375,5234.2049999999745,0,1645,1644,670
1645,427007,5266.311168670654,5269.06699999995,0,1645,1644,787
1645,427007,5241.100072860718,5240.481000000045,0,1645,1644,1506
1645,427007,5480.506420135498,5482.520999999906,0,1645,1644,1629
1645,427007,5262.421369552612,5261.675999999852,0,1645,1644,527
2222,779220,10533.868312835693,10523.372999999992,-52883456,2222,2221,382
2222,779220,10165.427207946777,10165.593999999828,-12431360,2222,2221,452
2222,779220,10555.451154708862,10548.988000000008,-1048576,2222,2221,1509
2222,779220,10622.26676940918,10624.185000000125,-4177920,2222,2221,1034
2222,779220,10409.401893615723,10410.649999999805,0,2222,2221,578
2222,779220,10161.592245101929,10161.521999999877,0,2222,2221,275
2222,779220,10570.219278335571,10568.185999999969,0,2222,2221,1501
2222,779220,10247.504234313965,10247.936999999865,0,2222,2221,941
2222,779220,10193.275690078735,10193.247000000156,0,2222,2221,451
2222,779220,10539.30640220642,10540.653999999904,0,2222,2221,904
3000,1420579,21020.07555961609,21031.04600000006,-39624704,3000,2999,2237
3000,1420579,20323.564291000366,20336.412999999993,-3178496,3000,2999,1040
3000,1420579,19715.667247772217,19731.87400000006,-4161536,3000,2999,2402
3000,1420579,19961.987018585205,19963.929000000007,-897024,3000,2999,563
3000,1420579,19961.649894714355,19984.195,0,3000,2999,1615
3000,1420579,21370.06402015686,21377.5770000002,0,3000,2999,366
